Имя ЛКД;Имя MDU (LKD);Область ЛКД;Город ЛКД;Улица ЛКД;Дом ЛКД;ID Дома;Подъезд(ЛКД);ID Подъезда;Количество этажей ЛКД;Квартира от (ЛКД);Квартира до ЛКД;Длина кабеля ЛКД;К-тво UTP/пар в ЛКД;Метод прокладки ЛКД;Дата акта ЛКД;Дилер зоны;СТАТУС ЛКД;ИФ Автора изменения;Дата изменения
LKD_na_8998438_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Ентузіастів;10;502340;1;8998438;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8998440_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Ентузіастів;10;502340;2;8998440;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8998442_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Ентузіастів;10;502340;3;8998442;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8998444_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Ентузіастів;10;502340;4;8998444;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8998446_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Ентузіастів;10;502340;5;8998446;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8998448_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Ентузіастів;10;502340;6;8998448;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8998450_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Шевченка;71/15;503936;1;8998450;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8998452_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Шевченка;71/15;503936;2;8998452;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8998456_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Ногіна;2А;484131;1;8998456;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8998458_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Ногіна;2А;484131;2;8998458;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8998568_1;;Запорізька область;Бердянськ м.;Першотравнева;51Б;2008666;1;8998568;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8998570_1;;Запорізька область;Бердянськ м.;Першотравнева;51Б;2008666;2;8998570;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8998572_1;;Запорізька область;Бердянськ м.;Першотравнева;51Б;2008666;3;8998572;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8998582_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Степова;15;493610;1;8998582;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8998584_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Степова;15;493610;2;8998584;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8998648_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Вороніна;3;505164;1;8998648;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8998650_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Вороніна;3;505164;2;8998650;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8998684_1;MDU_ZAP00053;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Соборний[Леніна];23;479195;1;8998684;5;;;20;16;Крыша(трос);20.12.2018;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Гладченко Олена;05.03.2019
LKD_na_8998686_1;MDU_ZAP00053;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Соборний[Леніна];23;479195;2;8998686;5;;;36;16;Крыша(трос);20.12.2018;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Гладченко Олена;05.03.2019
LKD_na_8998688_1;MDU_ZAP00053;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Соборний[Леніна];23;479195;3;8998688;5;;;51;16;Крыша(трос);20.12.2018;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Гладченко Олена;05.03.2019
LKD_na_8998690_1;MDU_ZAP00053;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Соборний[Леніна];23;479195;4;8998690;5;;;40;16;Крыша(трос);20.12.2018;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Гладченко Олена;05.03.2019
LKD_na_8998692_1;MDU_ZAP00053;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Соборний[Леніна];23;479195;5;8998692;5;;;20;16;Крыша(трос);20.12.2018;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Гладченко Олена;05.03.2019
LKD_na_8998694_1;MDU_ZAP00053;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Соборний[Леніна];23;479195;6;8998694;5;;;35;16;Крыша(трос);20.12.2018;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Гладченко Олена;05.03.2019
LKD_na_8998708_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Тенісна;11;495194;1;8998708;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8998710_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Тенісна;11;495194;2;8998710;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8998712_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Руставі;2;504806;1;8998712;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8998714_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Руставі;2;504806;2;8998714;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8998716_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Руставі;2;504806;3;8998716;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8998718_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Руставі;2;504806;4;8998718;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8998720_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Руставі;2;504806;5;8998720;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8998722_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Руставі;2;504806;6;8998722;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8998724_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Руставі;2;504806;7;8998724;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8998726_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Руставі;2;504806;8;8998726;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8998728_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Руставі;2;504806;9;8998728;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8998730_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Руставі;2;504806;10;8998730;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8998796_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Незалежної України[40 років Радянської України];48;494564;1;8998796;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8998798_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Незалежної України[40 років Радянської України];48;494564;2;8998798;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999010_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Ентузіастів;12;502339;1;8999010;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999012_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Ентузіастів;12;502339;2;8999012;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999014_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Ентузіастів;12;502339;3;8999014;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999016_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Ентузіастів;12;502339;4;8999016;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999018_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Ентузіастів;12;502339;5;8999018;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999020_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Ентузіастів;12;502339;6;8999020;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999050_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Бородинська;4А;465640;1;8999050;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999052_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Бородинська;4А;465640;2;8999052;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999120_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);40 років Перемоги;19;503483;1;8999120;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999122_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);40 років Перемоги;19;503483;2;8999122;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999160_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Василя Сергієнка[Задніпровська];29;472431;1;8999160;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999214_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Рекордна;4А;489730;1;8999214;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999216_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Рекордна;4А;489730;2;8999216;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999282_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Інженера Преображенського[Радянський];1;492597;1;8999282;12;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999304_1;;Запорізька область;Бердянськ м.;Грецька[Рози Люксембург];18/53;966158;1;8999304;7;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999306_1;;Запорізька область;Бердянськ м.;Грецька[Рози Люксембург];18/53;966158;2;8999306;7;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999308_1;;Запорізька область;Бердянськ м.;Грецька[Рози Люксембург];18/53;966158;3;8999308;7;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999318_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Василя Сергієнка[Задніпровська];44;472450;1;8999318;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999320_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Василя Сергієнка[Задніпровська];44;472450;2;8999320;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999322_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Василя Сергієнка[Задніпровська];44;472450;3;8999322;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999324_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Василя Сергієнка[Задніпровська];44;472450;4;8999324;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999326_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Василя Сергієнка[Задніпровська];44;472450;5;8999326;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999328_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Василя Сергієнка[Задніпровська];44;472450;6;8999328;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999330_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Василя Сергієнка[Задніпровська];44;472450;7;8999330;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999332_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Василя Сергієнка[Задніпровська];44;472450;8;8999332;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999388_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Академіка Амосова[Кірова];63;475582;1;8999388;9;;;;;;;"ТОВ  ""Нет-Строй Групп""";назначен в план;GIS;10.02.2017
LKD_na_8999390_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Академіка Амосова[Кірова];63;475582;2;8999390;9;;;;;;;"ТОВ  ""Нет-Строй Групп""";назначен в план;GIS;10.02.2017
LKD_na_8999430_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Явірний;8;2006604;1;8999430;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999432_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Явірний;8;2006604;2;8999432;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999444_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Європейська[Малиновського];14;480325;1;8999444;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999446_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Європейська[Малиновського];14;480325;2;8999446;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999448_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Європейська[Малиновського];14;480325;3;8999448;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999450_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Європейська[Малиновського];14;480325;4;8999450;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999506_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Вінтера;40;466933;1;8999506;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999508_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Вінтера;40;466933;2;8999508;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999510_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Вінтера;40;466933;3;8999510;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999512_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Вінтера;40;466933;4;8999512;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999514_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Вінтера;40;466933;5;8999514;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999544_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Запорізького Козацтва;1;504108;1;8999544;12;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999564_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Вузлова;21;497032;1;8999564;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999566_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Вузлова;21;497032;2;8999566;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999648_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Цегельна;8;475823;1;8999648;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999650_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Цегельна;8;475823;2;8999650;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999652_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Цегельна;8;475823;3;8999652;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999720_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Пархоменка;22А;486228;1;8999720;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999722_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Пархоменка;22А;486228;2;8999722;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999744_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Кам'яногірська;11;474324;1;8999744;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999746_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Кам'яногірська;11;474324;2;8999746;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999748_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Кам'яногірська;11;474324;3;8999748;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999750_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Кам'яногірська;11;474324;4;8999750;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999796_1;;Запорізька область;Бердянськ м.;Довганюка[Орджонікідзе];72;1103217;1;8999796;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999798_1;;Запорізька область;Бердянськ м.;Довганюка[Орджонікідзе];72;1103217;2;8999798;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999800_1;;Запорізька область;Бердянськ м.;Довганюка[Орджонікідзе];72;1103217;3;8999800;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999802_1;;Запорізька область;Бердянськ м.;Довганюка[Орджонікідзе];72;1103217;4;8999802;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999836_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Соборний[Леніна];151/11;2006502;1;8999836;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999838_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Соборний[Леніна];151/11;2006502;2;8999838;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999840_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Соборний[Леніна];151/11;2006502;3;8999840;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999842_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Соборний[Леніна];151/11;2006502;4;8999842;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999844_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Соборний[Леніна];151/11;2006502;5;8999844;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999846_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Соборний[Леніна];151/11;2006502;6;8999846;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999848_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Соборний[Леніна];151/11;2006502;7;8999848;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999850_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Соборний[Леніна];151/11;2006502;8;8999850;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999852_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Соборний[Леніна];151/11;2006502;9;8999852;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999854_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Соборний[Леніна];151/11;2006502;10;8999854;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999856_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Соборний[Леніна];151/11;2006502;11;8999856;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999858_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Соборний[Леніна];151/11;2006502;12;8999858;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999860_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Соборний[Леніна];151/11;2006502;13;8999860;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999862_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Соборний[Леніна];151/11;2006502;14;8999862;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999864_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Соборний[Леніна];151/11;2006502;15;8999864;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999894_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Запорізького Козацтва;29;504117;1;8999894;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999896_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Запорізького Козацтва;29;504117;2;8999896;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999898_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Запорізького Козацтва;29;504117;3;8999898;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999900_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Запорізького Козацтва;29;504117;4;8999900;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999902_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Запорізького Козацтва;29;504117;5;8999902;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999904_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Запорізького Козацтва;29;504117;6;8999904;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999906_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Запорізького Козацтва;29;504117;7;8999906;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8999908_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Запорізького Козацтва;29;504117;8;8999908;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9000022_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Троїцька[Чекістів];39;2006594;1;9000022;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9000024_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Троїцька[Чекістів];39;2006594;2;9000024;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9000026_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Троїцька[Чекістів];39;2006594;3;9000026;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9000028_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Троїцька[Чекістів];39;2006594;4;9000028;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9000044_1;;Запорізька область;Бердянськ м.;Європейська[Кірова];64;1102379;1;9000044;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9000046_1;;Запорізька область;Бердянськ м.;Європейська[Кірова];64;1102379;2;9000046;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9000048_1;;Запорізька область;Бердянськ м.;Європейська[Кірова];64;1102379;3;9000048;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9000062_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Лахтинська;10А;478854;1;9000062;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9000064_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Лахтинська;10А;478854;2;9000064;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9000086_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Ентузіастів;18;502354;1;9000086;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9000088_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Ентузіастів;18;502354;2;9000088;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9000090_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Ентузіастів;18;502354;3;9000090;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9000092_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Ентузіастів;18;502354;4;9000092;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9000094_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Ентузіастів;18;502354;5;9000094;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9000096_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Ентузіастів;18;502354;6;9000096;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9000110_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Козача;5;474027;1;9000110;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9000112_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Козача;5;474027;2;9000112;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9000172_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Щаслива;13А;494426;1;9000172;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9000174_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Щаслива;13А;494426;2;9000174;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9000176_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Щаслива;13А;494426;3;9000176;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9000178_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Щаслива;13А;494426;4;9000178;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9000180_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Щаслива;13А;494426;5;9000180;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9000182_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Щаслива;13А;494426;6;9000182;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9000438_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Запорізького Козацтва;28А;2008738;1;9000438;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9000440_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Запорізького Козацтва;28А;2008738;2;9000440;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9000442_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Запорізького Козацтва;28А;2008738;3;9000442;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9000444_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Запорізького Козацтва;28А;2008738;4;9000444;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9000446_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Запорізького Козацтва;28А;2008738;5;9000446;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9000448_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Запорізького Козацтва;28А;2008738;6;9000448;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9000480_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Центральна;7А;2010258;1;9000480;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9000482_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Центральна;7А;2010258;2;9000482;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9000484_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Центральна;7А;2010258;3;9000484;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9000486_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Центральна;7А;2010258;4;9000486;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9000488_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Центральна;7А;2010258;5;9000488;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9000490_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Центральна;7А;2010258;6;9000490;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9000492_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Центральна;7А;2010258;7;9000492;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9000494_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Центральна;7А;2010258;8;9000494;5;;;;;;;;назначен в план;GIS;10.02.2017
