Имя ЛКД;Имя MDU (LKD);Область ЛКД;Город ЛКД;Улица ЛКД;Дом ЛКД;ID Дома;Подъезд(ЛКД);ID Подъезда;Количество этажей ЛКД;Квартира от (ЛКД);Квартира до ЛКД;Длина кабеля ЛКД;К-тво UTP/пар в ЛКД;Метод прокладки ЛКД;Дата акта ЛКД;Дилер зоны;СТАТУС ЛКД;ИФ Автора изменения;Дата изменения
LKD_ZAP_4837628_1;MDU_ZAP00025;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Водограйна[Гаврилова];4;503541;1;4837628;9;1;36;;;;;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4837634_1;MDU_ZAP00025;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Водограйна[Гаврилова];4;503541;4;4837634;9;107;141;;;;;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4837636_1;MDU_ZAP00025;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Водограйна[Гаврилова];4;503541;5;4837636;9;142;176;;;;;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4877310_1;MDU_ZAP00024;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Водограйна[Гаврилова];5;503538;1;4877310;9;1;36;;;;;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4877312_1;MDU_ZAP00024;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Водограйна[Гаврилова];5;503538;2;4877312;9;37;72;;;;;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4877314_1;MDU_ZAP00024;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Водограйна[Гаврилова];5;503538;3;4877314;9;73;108;;;;;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4877316_1;MDU_ZAP00024;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Водограйна[Гаврилова];5;503538;4;4877316;9;109;143;;;;;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4877318_1;MDU_ZAP00024;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Водограйна[Гаврилова];5;503538;5;4877318;9;144;179;;;;;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4877320_1;MDU_ZAP00024;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Водограйна[Гаврилова];5;503538;6;4877320;9;180;214;;;;;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4827414_1;MDU_ZAP00024;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Водограйна[Гаврилова];7;503547;1;4827414;9;1;36;;;;;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4827422_1;MDU_ZAP00024;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Водограйна[Гаврилова];7;503547;5;4827422;9;180;215;;;;;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4827424_1;MDU_ZAP00024;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Водограйна[Гаврилова];7;503547;6;4827424;9;216;251;;;;;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4882165_1;MDU_ZAP00037;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;123;499752;2;4882165;9;36;70;;32;;31.05.2013;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4808964_1;MDU_ZAP00037;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;123А;499751;2;4808964;9;36;70;;16;;31.05.2013;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4838760_1;MDU_ZAP00037;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;125;499747;3;4838760;9;73;108;;;Комбинированный;;"ТОВ  ""Нет-Строй Групп""";назначен в план;Kyivstar;28.02.2017
LKD_ZAP_4838764_1;MDU_ZAP00037;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;125;499747;5;4838764;9;145;180;;;Комбинированный;;"ТОВ  ""Нет-Строй Групп""";назначен в план;Kyivstar;28.02.2017
LKD_ZAP_4838772_1;MDU_ZAP00037;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;127;499745;4;4838772;9;109;144;;32;;31.05.2013;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4838774_1;MDU_ZAP00037;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;127;499745;5;4838774;9;145;179;44;25+25;Крыша(трос);20.03.2017;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Kyivstar;21.04.2017
LKD_ZAP_4838776_1;MDU_ZAP00037;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;127;499745;6;4838776;9;180;215;44;25+25;Крыша(трос);20.03.2017;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Kyivstar;21.04.2017
LKD_ZAP_4838780_1;MDU_ZAP00037;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;127;499745;8;4838780;9;252;287;;;;;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4882169_1;MDU_ZAP00037;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;131;499740;1;4882169;9;1;35;50;25+12;Крыша(трос);01.09.2017;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Бережнов Вадим;12.09.2017
LKD_ZAP_4882171_1;MDU_ZAP00037;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;131;499740;2;4882171;9;36;70;12;25+12;Внутри подъезда;01.09.2017;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Бережнов Вадим;12.09.2017
LKD_ZAP_4913085_1;MDU_ZAP00037;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;135;499732;1;4913085;5;1;15;35;16;Фасад(парапет, стена);31.05.2013;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Kyivstar;28.02.2017
LKD_ZAP_4913087_1;MDU_ZAP00037;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;135;499732;2;4913087;5;16;30;;;Комбинированный;;"ТОВ  ""Нет-Строй Групп""";назначен в план;Kyivstar;28.02.2017
LKD_ZAP_4913093_1;MDU_ZAP00037;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;135;499732;5;4913093;5;61;75;50;16;Фасад(парапет, стена);31.05.2013;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Kyivstar;28.02.2017
LKD_ZAP_4913099_1;MDU_ZAP00037;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;135;499732;8;4913099;5;106;120;35;16;Фасад(парапет, стена);31.05.2013;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Kyivstar;28.02.2017
LKD_ZAP_4901461_1;MDU_ZAP00037;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;141;499739;1;4901461;5;1;15;35;16;Фасад(парапет, стена);31.05.2013;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Kyivstar;28.02.2017
LKD_ZAP_4901465_1;MDU_ZAP00037;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;141;499739;3;4901465;5;31;45;35;16;Фасад(парапет, стена);31.05.2013;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Kyivstar;28.02.2017
LKD_ZAP_4901469_1;MDU_ZAP00037;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;141;499739;5;4901469;5;61;75;50;16;Фасад(парапет, стена);31.05.2013;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Kyivstar;28.02.2017
LKD_ZAP_4901471_1;MDU_ZAP00037;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;141;499739;6;4901471;5;76;90;35;16;Фасад(парапет, стена);31.05.2013;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Kyivstar;28.02.2017
LKD_ZAP_4901475_1;MDU_ZAP00037;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;141;499739;8;4901475;5;106;120;35;16;Фасад(парапет, стена);31.05.2013;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Kyivstar;28.02.2017
LKD_ZAP_4850564_1;MDU_ZAP00037;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;145;499749;1;4850564;9;1;36;;16;;31.05.2013;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4850570_1;MDU_ZAP00037;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;145;499749;4;4850570;9;109;144;;16;;31.05.2013;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4838782_1;MDU_ZAP00048;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;147;499750;1;4838782;5;1;15;95;16;Фасад(парапет, стена);31.05.2013;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Kyivstar;28.02.2017
LKD_ZAP_4838784_1;MDU_ZAP00048;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;147;499750;2;4838784;5;16;30;80;16;Фасад(парапет, стена);31.05.2013;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Kyivstar;28.02.2017
LKD_ZAP_4838788_1;MDU_ZAP00048;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;147;499750;4;4838788;5;46;60;50;16;Фасад(парапет, стена);31.05.2013;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Kyivstar;28.02.2017
LKD_ZAP_4838790_1;MDU_ZAP00048;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;147;499750;5;4838790;5;61;75;35;16;Фасад(парапет, стена);31.05.2013;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Kyivstar;28.02.2017
LKD_ZAP_4838796_1;MDU_ZAP00048;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;147;499750;8;4838796;5;105;119;;;Комбинированный;;"ТОВ  ""Нет-Строй Групп""";назначен в план;Kyivstar;28.02.2017
LKD_ZAP_4838798_1;MDU_ZAP00048;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;147;499750;9;4838798;5;120;134;;;Комбинированный;;"ТОВ  ""Нет-Строй Групп""";назначен в план;Kyivstar;28.02.2017
LKD_ZAP_4838800_1;MDU_ZAP00048;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;147;499750;10;4838800;5;135;149;50;16;Фасад(парапет, стена);31.05.2013;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Kyivstar;28.02.2017
LKD_ZAP_4901477_1;MDU_ZAP00048;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;149;499746;1;4901477;5;1;15;35;16;Фасад(парапет, стена);31.05.2013;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Kyivstar;28.02.2017
LKD_ZAP_4901479_1;MDU_ZAP00048;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;149;499746;2;4901479;5;16;30;;;Комбинированный;;"ТОВ  ""Нет-Строй Групп""";назначен в план;Kyivstar;28.02.2017
LKD_ZAP_4901485_1;MDU_ZAP00048;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;149;499746;5;4901485;5;61;75;65;16;Фасад(парапет, стена);31.05.2013;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Kyivstar;28.02.2017
LKD_ZAP_4901487_1;MDU_ZAP00048;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;149;499746;6;4901487;5;76;89;65;16;Фасад(парапет, стена);31.05.2013;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Kyivstar;28.02.2017
LKD_ZAP_4901495_1;MDU_ZAP00048;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;149;499746;10;4901495;5;135;149;35;16;Фасад(парапет, стена);31.05.2013;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Kyivstar;28.02.2017
LKD_ZAP_4901501_1;MDU_ZAP00048;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;151;499741;3;4901501;5;31;45;35;16;Фасад(парапет, стена);31.05.2013;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Kyivstar;28.02.2017
LKD_ZAP_4901505_1;MDU_ZAP00048;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;151;499741;5;4901505;5;61;74;65;16;Фасад(парапет, стена);31.05.2013;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Kyivstar;28.02.2017
LKD_ZAP_4901507_1;MDU_ZAP00048;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;151;499741;6;4901507;5;75;89;65;16;Фасад(парапет, стена);31.05.2013;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Kyivstar;28.02.2017
LKD_ZAP_4901509_1;MDU_ZAP00048;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;151;499741;7;4901509;5;90;104;50;16;Фасад(парапет, стена);31.05.2013;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Kyivstar;28.02.2017
LKD_ZAP_4901517_1;MDU_ZAP00048;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;153Б;499742;1;4901517;9;1;36;;16;;31.05.2013;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4901519_1;MDU_ZAP00048;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;153Б;499742;2;4901519;9;37;72;;16;;31.05.2013;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4901523_1;MDU_ZAP00048;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;153Б;499742;4;4901523;9;109;144;;16;;31.05.2013;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4850572_1;MDU_ZAP00048;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;155;499765;1;4850572;9;145;180;;16;;31.05.2013;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4850574_1;MDU_ZAP00048;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;155;499765;2;4850574;9;181;216;;16;;31.05.2013;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4878624_1;MDU_ZAP00048;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;155А;499768;1;4878624;9;1;36;;;;;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4828696_1;MDU_ZAP00048;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;157;499769;2;4828696;9;37;72;12;24+24;Тех.этаж;25.06.2016;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Kyivstar;16.03.2017
LKD_ZAP_4828698_1;MDU_ZAP00048;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;157;499769;3;4828698;9;73;108;42;24+24;Тех.этаж;25.06.2016;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Kyivstar;16.03.2017
LKD_ZAP_4913107_1;MDU_ZAP00048;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;157А;499767;4;4913107;5;46;60;50;16;Фасад(парапет, стена);31.05.2013;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Kyivstar;28.02.2017
LKD_ZAP_4913117_1;MDU_ZAP00048;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;157А;499767;9;4913117;5;120;134;35;16;Фасад(парапет, стена);31.05.2013;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Kyivstar;28.02.2017
LKD_ZAP_4913119_1;MDU_ZAP00048;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;157А;499767;10;4913119;5;135;149;50;16;Фасад(парапет, стена);31.05.2013;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Kyivstar;28.02.2017
LKD_ZAP_4882177_1;MDU_ZAP00048;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;159;499801;1;4882177;9;1;32;50;2х25;Крыша(трос);04.04.2018;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Бережнов Вадим;16.04.2018
LKD_ZAP_4882183_1;MDU_ZAP00048;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;159;499801;4;4882183;9;109;144;35;2х25;Крыша(трос);04.04.2018;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Бережнов Вадим;26.03.2019
LKD_ZAP_4882185_1;MDU_ZAP00048;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;159;499801;5;4882185;9;145;180;51;2х25;Крыша(трос);04.04.2018;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Бережнов Вадим;16.04.2018
LKD_ZAP_4882189_1;MDU_ZAP00048;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;161;499802;1;4882189;9;1;36;;16;;23.04.2013;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4882191_1;MDU_ZAP00048;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;161;499802;2;4882191;9;37;72;;;;;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4882195_1;MDU_ZAP00048;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;161;499802;4;4882195;9;109;144;;;;;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_8917957_1;MDU_ZAP00048;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;163/1;499738;2;8917957;12;48;95;;16;;31.05.2013;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4913121_1;MDU_ZAP00035;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;32;499796;1;4913121;9;1;36;;;;;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4913123_1;MDU_ZAP00035;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;32;499796;2;4913123;9;37;72;;;;;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4838802_1;MDU_ZAP00035;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;34;499772;1;4838802;9;1;36;;;;;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4838806_1;MDU_ZAP00035;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;34;499772;3;4838806;9;74;105;;;;;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4901527_1;MDU_ZAP00035;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;36;499787;2;4901527;9;37;72;;;;;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4850578_1;MDU_ZAP00035;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;38;499777;1;4850578;9;1;36;;;Фасад(парапет, стена);;"ТОВ  ""Нет-Строй Групп""";назначен в план;Бережнов Вадим;20.04.2018
LKD_ZAP_4850580_1;MDU_ZAP00035;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;38;499777;2;4850580;9;37;72;;;Комбинированный;;"ТОВ  ""Нет-Строй Групп""";назначен в план;Kyivstar;28.02.2017
LKD_ZAP_4878634_1;MDU_ZAP00035;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;38А;499784;2;4878634;9;37;72;90;24;Тех.этаж;27.12.2015;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Боровицька Марина;16.06.2016
LKD_ZAP_4838808_1;MDU_ZAP00035;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;38Б;499789;1;4838808;14;1;82;;;;;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4878638_1;MDU_ZAP00035;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;44;499788;2;4878638;9;36;71;;;;;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4838810_1;MDU_ZAP00035;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;46А;499763;1;4838810;9;1;36;;;Комбинированный;;"ТОВ  ""Нет-Строй Групп""";назначен в план;Kyivstar;28.02.2017
LKD_ZAP_4838812_1;MDU_ZAP00035;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;46А;499763;2;4838812;9;37;72;;;Комбинированный;;"ТОВ  ""Нет-Строй Групп""";назначен в план;Kyivstar;28.02.2017
LKD_ZAP_4838820_1;MDU_ZAP00035;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;48;499748;4;4838820;9;109;144;;;Комбинированный;;"ТОВ  ""Нет-Строй Групп""";назначен в план;Kyivstar;28.02.2017
LKD_ZAP_4838822_1;MDU_ZAP00035;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;48;499748;5;4838822;9;145;180;40;32;Фасад(парапет, стена);31.05.2013;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Kyivstar;28.02.2017
LKD_ZAP_4838828_1;MDU_ZAP00035;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;48;499748;8;4838828;9;253;288;;;Комбинированный;;"ТОВ  ""Нет-Строй Групп""";назначен в план;Kyivstar;28.02.2017
LKD_ZAP_4878642_1;MDU_ZAP00035;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;48А;499737;2;4878642;12;49;96;;;;;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4808968_1;MDU_ZAP00035;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;95;499759;2;4808968;9;37;72;;;;;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4902209_1;MDU_ZAP00046;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);14-го Жовтня;3;500544;1;4902209;9;1;36;;;;;"ТОВ ""ПРОВАЙД-ГРУПП""";назначен в план;;
LKD_ZAP_4902215_1;MDU_ZAP00046;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);14-го Жовтня;3;500544;4;4902215;9;109;144;;;;;"ТОВ ""ПРОВАЙД-ГРУПП""";назначен в план;;
LKD_ZAP_4902221_1;MDU_ZAP00046;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);14-го Жовтня;3;500544;7;4902221;9;217;252;;;;;"ТОВ ""ПРОВАЙД-ГРУПП""";назначен в план;;
LKD_ZAP_4902225_1;MDU_ZAP00046;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);14-го Жовтня;5;500546;1;4902225;9;1;36;;;;;"ТОВ ""ПРОВАЙД-ГРУПП""";назначен в план;;
LKD_ZAP_4902229_1;MDU_ZAP00046;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);14-го Жовтня;5;500546;3;4902229;9;73;108;8;16+25;Тех.этаж;05.07.2017;"ТОВ ""ПРОВАЙД-ГРУПП""";эксплуатация;Бережнов Вадим;27.07.2017
LKD_ZAP_4902231_1;MDU_ZAP00046;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);14-го Жовтня;5;500546;4;4902231;9;109;144;59;16+25;Тех.этаж;05.07.2017;"ТОВ ""ПРОВАЙД-ГРУПП""";эксплуатация;Бережнов Вадим;27.07.2017
LKD_ZAP_4902233_1;MDU_ZAP00046;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);14-го Жовтня;5;500546;5;4902233;9;145;180;8;16+25;Тех.этаж;05.07.2017;"ТОВ ""ПРОВАЙД-ГРУПП""";эксплуатация;Бережнов Вадим;27.07.2017
LKD_ZAP_4807674_1;MDU_ZAP00046;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);14-го Жовтня;9;500547;1;4807674;9;1;54;;;;;"ТОВ ""ПРОВАЙД-ГРУПП""";назначен в план;;
LKD_ZAP_4807676_1;MDU_ZAP00046;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);14-го Жовтня;9;500547;2;4807676;9;55;108;;24;;01.03.2013;"ТОВ ""ПРОВАЙД-ГРУПП""";назначен в план;;
LKD_ZAP_4807678_1;MDU_ZAP00046;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);14-го Жовтня;9;500547;3;4807678;9;109;144;;;;;"ТОВ ""ПРОВАЙД-ГРУПП""";назначен в план;;
LKD_ZAP_4807680_1;MDU_ZAP00046;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);14-го Жовтня;9;500547;4;4807680;9;145;180;;24;;01.03.2013;"ТОВ ""ПРОВАЙД-ГРУПП""";назначен в план;;
LKD_ZAP_4807682_1;MDU_ZAP00046;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);14-го Жовтня;9;500547;5;4807682;9;181;215;;;;;"ТОВ ""ПРОВАЙД-ГРУПП""";назначен в план;;
LKD_ZAP_4828710_1;MDU_ZAP00097;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Паркова[Чубаря];8;500864;2;4828710;5;21;40;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;;
LKD_ZAP_4828714_1;MDU_ZAP00097;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Паркова[Чубаря];8;500864;4;4828714;5;61;80;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;;
LKD_ZAP_4828716_1;MDU_ZAP00097;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Паркова[Чубаря];8;500864;5;4828716;5;81;100;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;;
LKD_ZAP_4828718_1;MDU_ZAP00097;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Паркова[Чубаря];8;500864;6;4828718;5;101;120;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;;
LKD_ZAP_4808970_1;MDU_ZAP00097;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Паркова[Чубаря];8А;500862;1;4808970;5;1;20;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;;
LKD_ZAP_4828720_1;MDU_ZAP00058;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чумаченка;11;501084;1;4828720;5;1;15;35;16;Фасад(парапет, стена);01.03.2013;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Kyivstar;28.02.2017
LKD_ZAP_4828722_1;MDU_ZAP00058;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чумаченка;11;501084;2;4828722;5;16;30;;16;;01.03.2013;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4828724_1;MDU_ZAP00058;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чумаченка;11;501084;3;4828724;5;31;45;35;16;Фасад(парапет, стена);01.03.2013;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Kyivstar;28.02.2017
LKD_ZAP_4828728_1;MDU_ZAP00058;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чумаченка;11;501084;5;4828728;5;61;75;;16;;01.03.2013;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4828730_1;MDU_ZAP00058;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чумаченка;11;501084;6;4828730;5;76;90;35;16;Фасад(парапет, стена);01.03.2013;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Kyivstar;28.02.2017
